user_id,degree_centrality,betweenness_centrality,name
100070847910614,0.004287332557820572,9.921714744996889e-10,Jay Finesse
100009030667278,0.004200976333314708,1.5126822794829472e-10,Man Man
100047036111589,0.004195896555402598,5.369768040785511e-10,Golds ByCed
100013036129088,0.0040435032180393075,1.6082269761449003e-09,Glenn King
100004985342285,0.004023184106390868,1.9958473354309667e-12,Yrn Tgotti
100064742952991,0.003957146993533443,1.2391850476221103e-09,Ed Harris
100043792723460,0.0038352323236428105,2.4810709758201753e-08,Jerry Jones
27406640,0.003830152545730701,0.0,Justin Snow
100059916597313,0.0037742749886974943,6.866332973622628e-10,Doublebck Dee
100044993352329,0.003748876099136946,9.760805792260352e-11,Foe Wildside Steve
100022830590689,0.0035101265372677907,1.251583646187894e-09,Qùiń Taśia
100003866456000,0.0034644085360588037,1.5617093561183623e-10,Christen Adams
100078593179876,0.0034491692023224745,7.725101613332172e-10,Lo LTwin
100080085087812,0.003423770312761926,7.678774337068766e-10,Ynic Dee
100038560925250,0.00336281297781661,5.208422853784941e-10,BankNva Closedee
100045526630563,0.003312015198695513,7.933864246836728e-10,Reginald Tolbert
100048004475729,0.0032764567533107455,7.229380216769359e-10,Fredrick Sykes
100003766502492,0.0032764567533107455,1.849670851662557e-11,Kenneth Maddox
100001908031840,0.0032713769753986354,6.888135969115416e-13,Anthony Young
100009421870405,0.003266297197486526,1.040395433022799e-11,Çèò Pòòbéár
100029471952722,0.0032154994183654292,1.1566982951119198e-10,JeMarien Goree
100081927917593,0.003154542083420113,4.224493998322069e-10,Buttaballworld Poobezzy
100038984748732,0.0031443825275958934,1.8194031797593306e-10,SG Worm
100014595542403,0.0029716700785841644,1.8423230009718186e-11,Real Laflare
100078034504458,0.0029564307448478352,3.659687572531845e-10,Juan Black
100092708585039,0.0029208722994630678,7.61449366426988e-11,Antonio Coleman
100076287394251,0.002910712743638848,6.93985033071531e-10,Luh Petey
100071885484664,0.0028853138540783,1.0236114450532209e-09,Courtney Mays
100032958694797,0.0027735587400118866,2.6162779012436266e-14,Eric Kaczmarek
100065312281867,0.0027735587400118866,1.4716794491633406e-10,Demarcus Buffer
100035640040064,0.0027024418492423512,5.386653253676126e-11,Brandon Carpenter
61550249191689,0.0025906867351759384,6.855449877322846e-13,Demeetrious Williams
100014808284676,0.0025754474014396092,3.8532507372049446e-11,Otf Poobear
100082740751938,0.0025652878456153896,2.2043542001557017e-11,Kapricee Jackson
100007985328089,0.0025551282897911705,2.1144992932432036e-10,Rashard William
100065764951440,0.0024586125094610864,3.2375849322090205e-10,Jay Jizzle
100013363171915,0.0024382933978126476,1.01718238703162e-09,Kenny Harris
100024564431227,0.002199543835943493,7.502723405430083e-11,Omar Smith
100042819044453,0.0021690651684708345,2.582309344634086e-10,Demarco Griffin
100013199974085,0.0021589056126466153,0.0,Fernando Jose Cruz
100027927677601,0.00208270894396497,4.652676396405051e-14,Anthony Knight
100069237745481,0.002047150498580202,5.94105502446254e-10,Courtney Mays
100077474558414,0.0018490391600079245,7.907072588445906e-09,Claude Hardy
100018333542161,0.0018185604925352664,8.610613451543508e-10,Robert Chandler
100026512351053,0.0017880818250626083,5.322964967167311e-11,Demarcus Buffer
100081090195811,0.00176268293550206,2.97393722352822e-10,Glenn King
100001513247478,0.001696645822644634,5.679881020487065e-12,Rahkeem Vanderbilt
100002634190781,0.0015950502644024405,1.7972695905559652e-13,Andres Johnson
